Tiempo_Simulado(s),Posicion_X,Posicion_Y
193.3112,270.7383,629.9969
193.3612,270.6608,629.9711
193.4112,270.6147,629.9236
193.4612,270.5848,629.8770
193.5112,270.5581,629.8503
193.5612,270.5314,629.8481
193.6112,270.5047,629.8705
193.6611,270.4780,629.9174
193.7111,270.4513,629.9889
193.7611,270.4246,629.9885
193.8111,270.3979,629.9979
193.8611,270.3712,630.0000
193.9111,270.3445,630.0000
193.9611,270.3177,630.0000
194.0111,270.2910,630.0000
194.0611,270.2643,630.0000
194.1110,270.2376,630.0000
194.1610,270.2109,630.0000
194.2110,270.1842,630.0000
194.2610,270.1575,630.0000
194.3110,270.1308,630.0000
194.3610,270.1041,630.0000
194.4110,270.0774,630.0000
194.4610,270.0507,630.0000
194.5109,270.0240,630.0000
194.5609,269.9973,630.0000
194.6109,269.9706,630.0000
194.6609,269.9439,630.0000
194.7109,269.9172,630.0000
194.7609,269.8905,630.0000
194.8109,269.8638,630.0000
194.8609,269.8371,630.0000
194.9108,269.8104,630.0000
194.9608,269.7837,630.0000
195.0108,269.7570,630.0000
195.0608,269.7303,630.0000
195.1108,269.7036,630.0000
195.1608,269.6769,630.0000
195.2108,269.6502,630.0000
195.2608,269.6235,630.0000
195.3107,269.5968,630.0000
195.3607,269.5701,630.0000
195.4107,269.5434,630.0000
195.4607,269.5167,630.0000
195.5107,269.4900,630.0000
195.5607,269.4633,630.0000
195.6107,269.4366,630.0000
195.6607,269.4099,630.0000
195.7106,269.3831,630.0000
195.7606,269.3564,630.0000
195.8106,269.3297,630.0000
195.8606,269.3030,630.0000
195.9106,269.2763,630.0000
195.9606,269.2496,630.0000
196.0106,269.2229,630.0000
196.0606,269.1962,630.0000
196.1105,269.1695,630.0000
196.1605,269.1428,630.0000
196.2105,269.1161,630.0000
196.2605,269.1032,630.0000
196.3105,269.1087,630.0000
196.3605,269.1164,630.0000
196.4105,269.1241,630.0000
196.4605,269.1318,630.0000
196.5105,269.1395,630.0000
196.5604,269.1472,630.0000
196.6104,269.1548,630.0000
196.6604,269.1625,630.0000
196.7104,269.1702,630.0000
196.7604,269.1779,630.0000
196.8104,269.1856,630.0000
196.8604,269.1933,630.0000
196.9104,269.2010,630.0000
196.9603,269.2087,630.0000
197.0103,269.2164,630.0000
197.0603,269.2241,630.0000
197.1103,269.2318,630.0000
197.1603,269.2394,630.0000
197.2103,269.2471,630.0000
197.2603,269.2548,630.0000
197.3103,269.2625,630.0000
197.3602,269.2702,630.0000
197.4102,269.2779,630.0000
197.4602,269.2856,630.0000
197.5102,269.2933,630.0000
197.5602,269.3010,630.0000
197.6102,269.3087,630.0000
197.6602,269.3163,630.0000
197.7102,269.3240,630.0000
197.7601,269.3317,630.0000
197.8101,269.3394,630.0000
197.8601,269.3471,630.0000
197.9101,269.3548,630.0000
197.9601,269.3625,630.0000
198.0101,269.3702,630.0000
198.0601,269.3779,630.0000
198.1101,269.3856,630.0000
198.1600,269.3932,630.0000
198.2100,269.4009,630.0000
198.2600,269.4086,630.0000
198.3100,269.4163,630.0000
198.3600,269.4240,630.0000
198.4100,269.4317,630.0000
198.4600,269.4394,630.0000
198.5100,269.4471,630.0000
198.5600,269.4548,630.0000
198.6099,269.4625,630.0000
198.6599,269.4702,630.0000
198.7099,269.4778,630.0000
198.7599,269.4855,630.0000
198.8099,269.4932,630.0000
198.8599,269.5009,630.0000
198.9099,269.5086,630.0000
198.9599,269.5163,630.0000
199.0098,269.5240,630.0000
199.0598,269.5317,630.0000
199.1098,269.5394,630.0000
199.1598,269.5471,630.0000
199.2098,269.5547,630.0000
199.2598,269.5624,630.0000
199.3098,269.5701,630.0000
199.3598,269.5792,630.0000
199.4097,269.5910,630.0000
199.4597,269.6054,630.0000
199.5097,269.6216,630.0000
199.5597,269.6459,629.9990
199.6097,269.6893,629.9952
199.6597,269.7441,629.9965
199.7097,269.8015,630.0000
199.7597,269.8582,630.0000
199.8096,269.9148,630.0000
199.8596,269.9714,630.0000
199.9096,270.0280,630.0000
199.9596,270.0846,630.0000
200.0096,270.1412,630.0000
200.0596,270.1978,630.0000
200.1096,270.2545,630.0000
200.1596,270.3111,630.0000
200.2095,270.3677,630.0000
200.2595,270.4243,630.0000
200.3095,270.4809,630.0000
200.3595,270.5375,630.0000
200.4095,270.5941,630.0000
200.4595,270.6507,630.0000
200.5095,270.7073,630.0000
200.5595,270.7639,630.0000
200.6095,270.8206,630.0000
200.6594,270.8772,630.0000
200.7094,270.9338,630.0000
200.7594,270.9886,630.0000
200.8094,271.0314,630.0000
200.8594,271.0723,630.0000
200.9094,271.1220,630.0000
200.9594,271.1744,630.0000
201.0094,271.2270,630.0000
201.0593,271.2795,630.0000
201.1093,271.3321,630.0000
201.1593,271.3846,630.0000
201.2093,271.4372,630.0000
201.2593,271.4897,630.0000
201.3093,271.5423,630.0000
201.3593,271.5947,630.0000
201.4093,271.6379,630.0000
201.4592,271.6649,630.0000
201.5092,271.6789,630.0000
201.5592,271.6864,630.0000
201.6092,271.6926,630.0000
201.6592,271.6988,630.0000
201.7092,271.7050,630.0000
201.7592,271.7112,630.0000
201.8092,271.7174,630.0000
201.8591,271.7236,630.0000
201.9091,271.7298,630.0000
201.9591,271.7360,630.0000
202.0091,271.7422,630.0000
202.0591,271.7484,630.0000
202.1091,271.7546,630.0000
202.1591,271.7608,630.0000
202.2091,271.7670,630.0000
202.2590,271.7732,630.0000
202.3090,271.7794,630.0000
202.3590,271.7856,630.0000
202.4090,271.7917,630.0000
202.4590,271.7979,630.0000
202.5090,271.8041,630.0000
202.5590,271.8103,630.0000
202.6090,271.8165,630.0000
202.6590,271.8227,630.0000
202.7089,271.8289,630.0000
202.7589,271.8351,630.0000
202.8089,271.8413,630.0000
202.8589,271.8475,630.0000
202.9089,271.8537,630.0000
202.9589,271.8599,630.0000
203.0089,271.8661,630.0000
203.0589,271.8723,630.0000
203.1088,271.8785,630.0000
203.1588,271.8847,630.0000
203.2088,271.8909,630.0000
203.2588,271.8971,630.0000
203.3088,271.9033,630.0000
203.3588,271.9095,630.0000
203.4088,271.9156,630.0000
203.4588,271.9218,630.0000
203.5087,271.9280,630.0000
203.5587,271.9342,630.0000
203.6087,271.9404,630.0000
203.6587,271.9466,630.0000
203.7087,271.9528,630.0000
203.7587,271.9590,630.0000
203.8087,271.9652,630.0000
203.8587,271.9714,630.0000
203.9086,271.9776,630.0000
203.9586,271.9838,630.0000
204.0086,271.9900,630.0000
204.0586,271.9962,630.0000
204.1086,272.0024,630.0000
204.1586,272.0086,630.0000
204.2086,272.0148,630.0000
204.2586,272.0210,630.0000
204.3085,272.0272,630.0000
204.3585,272.0334,630.0000
204.4085,272.0396,630.0000
204.4585,272.0457,630.0000
204.5085,272.0519,630.0000
204.5585,272.0581,630.0000
204.6085,272.0643,630.0000
204.6585,272.0707,630.0000
204.7085,272.0843,630.0000
204.7584,272.1030,630.0000
204.8084,272.1223,630.0000
204.8584,272.1415,630.0000
204.9084,272.1637,630.0000
204.9584,272.1920,630.0000
205.0084,272.2264,630.0000
205.0584,272.2648,630.0000
205.1084,272.3048,630.0000
205.1583,272.3450,630.0000
205.2083,272.3851,630.0000
205.2583,272.4253,630.0000
205.3083,272.4655,630.0000
205.3583,272.5056,630.0000
205.4083,272.5458,630.0000
205.4583,272.5859,630.0000
205.5083,272.6261,630.0000
205.5582,272.6663,630.0000
205.6082,272.7064,630.0000
205.6582,272.7466,630.0000
205.7082,272.7867,630.0000
205.7582,272.8269,630.0000
205.8082,272.8671,630.0000
205.8582,272.9129,629.9988
205.9082,272.9809,629.9889
205.9581,273.0685,629.9745
206.0081,273.1659,629.9700
206.0581,273.2652,629.9872
206.1081,273.3625,629.9986
206.1581,273.4465,630.0000
206.2081,273.5241,630.0000
206.2581,273.6010,630.0000
206.3081,273.6779,630.0000
206.3580,273.7549,630.0000
206.4080,273.8318,630.0000
206.4580,273.9087,630.0000
206.5080,273.9856,630.0000
206.5580,274.0625,630.0000
206.6080,274.1394,630.0000
206.6580,274.2163,630.0000
206.7080,274.2932,630.0000
206.7579,274.3701,630.0000
206.8079,274.4470,630.0000
206.8579,274.5239,630.0000
206.9079,274.6008,630.0000
206.9579,274.6777,630.0000
207.0079,274.7546,630.0000
207.0579,274.8315,630.0000
207.1079,274.9084,630.0000
207.1579,274.9853,630.0000
207.2078,275.0622,630.0000
207.2578,275.1391,630.0000
207.3078,275.2160,630.0000
207.3578,275.2929,630.0000
207.4078,275.3698,630.0000
207.4578,275.4467,630.0000
207.5078,275.5237,630.0000
207.5578,275.6006,630.0000
207.6077,275.6775,630.0000
207.6577,275.7544,630.0000
207.7077,275.8313,630.0000
207.7577,275.9082,630.0000
207.8077,275.9851,630.0000
207.8577,276.0620,630.0000
207.9077,276.1389,630.0000
207.9577,276.2158,630.0000
208.0076,276.2927,630.0000
208.0576,276.3696,630.0000
208.1076,276.4465,630.0000
208.1576,276.5234,630.0000
208.2076,276.6003,630.0000
208.2576,276.6772,630.0000
208.3076,276.7541,630.0000
208.3576,276.8310,630.0000
208.4075,276.9004,629.9969
208.4575,276.9385,629.9754
208.5075,276.9489,629.9402
208.5575,276.9452,629.9103
208.6075,276.9386,629.9009
208.6575,276.9319,629.9161
208.7075,276.9253,629.9557
208.7575,276.9187,629.9974
208.8074,276.9121,629.9936
208.8574,276.9055,630.0000
208.9074,276.8988,630.0000
208.9574,276.8922,630.0000
209.0074,276.8856,630.0000
209.0574,276.8790,630.0000
209.1074,276.8723,630.0000
209.1574,276.8657,630.0000
209.2074,276.8591,630.0000
209.2573,276.8525,630.0000
209.3073,276.8459,630.0000
209.3573,276.8392,630.0000
209.4073,276.8326,630.0000
209.4573,276.8260,630.0000
209.5073,276.8194,630.0000
209.5573,276.8127,630.0000
209.6073,276.8061,630.0000
209.6572,276.7995,630.0000
209.7072,276.7929,630.0000
209.7572,276.7863,630.0000
209.8072,276.7796,630.0000
209.8572,276.7730,630.0000
209.9072,276.7664,630.0000
209.9572,276.7598,630.0000
210.0072,276.7531,630.0000
210.0571,276.7465,630.0000
210.1071,276.7399,630.0000
210.1571,276.7333,630.0000
210.2071,276.7267,630.0000
210.2571,276.7200,630.0000
210.3071,276.7134,630.0000
210.3571,276.7068,630.0000
210.4071,276.7002,630.0000
210.4570,276.6935,630.0000
210.5070,276.6869,630.0000
210.5570,276.6803,630.0000
210.6070,276.6737,630.0000
210.6570,276.6671,630.0000
210.7070,276.6604,630.0000
210.7570,276.6538,630.0000
210.8070,276.6472,630.0000
210.8569,276.6406,630.0000
210.9069,276.6339,630.0000
210.9569,276.6273,630.0000
211.0069,276.6207,630.0000
211.0569,276.6141,630.0000
211.1069,276.6075,630.0000
211.1569,276.6008,630.0000
211.2069,276.5942,630.0000
211.2569,276.5876,630.0000
211.3068,276.5810,630.0000
211.3568,276.5743,630.0000
211.4068,276.5677,630.0000
211.4568,276.5611,630.0000
211.5068,276.5545,630.0000
211.5568,276.5479,630.0000
211.6068,276.5412,630.0000
211.6568,276.5346,630.0000
211.7067,276.5280,630.0000
211.7567,276.5214,630.0000
211.8067,276.5147,630.0000
211.8567,276.5081,630.0000
211.9067,276.5015,630.0000
211.9567,276.4901,630.0000
212.0067,276.4676,630.0000
212.0567,276.4354,630.0000
212.1066,276.3976,630.0000
212.1566,276.3580,630.0000
212.2066,276.3182,630.0000
212.2566,276.2787,630.0000
212.3066,276.2475,630.0000
212.3566,276.2303,630.0000
212.4066,276.2236,630.0000
212.4566,276.2217,630.0000
212.5065,276.2204,630.0000
212.5565,276.2191,630.0000
212.6065,276.2179,630.0000
212.6565,276.2166,630.0000
212.7065,276.2206,630.0000
212.7565,276.2398,630.0000
212.8065,276.2725,630.0000
212.8565,276.3122,630.0000
212.9064,276.3536,630.0000
212.9564,276.3951,630.0000
213.0064,276.4365,630.0000
213.0564,276.4779,630.0000
213.1064,276.5194,630.0000
213.1564,276.5608,630.0000
213.2064,276.6024,630.0000
213.2564,276.6455,630.0000
213.3064,276.6913,630.0000
213.3563,276.7394,630.0000
213.4063,276.7891,630.0000
213.4563,276.8396,630.0000
213.5063,276.8903,630.0000
213.5563,276.9409,630.0000
213.6063,276.9915,630.0000
213.6563,277.0421,630.0000
213.7063,277.0928,630.0000
213.7562,277.1434,630.0000
213.8062,277.1940,630.0000
213.8562,277.2447,630.0000
213.9062,277.2953,630.0000
213.9562,277.3459,630.0000
214.0062,277.3965,630.0000
214.0562,277.4472,630.0000
214.1062,277.4978,630.0000
214.1561,277.5484,630.0000
214.2061,277.5991,630.0000
214.2561,277.6497,630.0000
214.3061,277.7003,630.0000
214.3561,277.7509,630.0000
214.4061,277.8016,630.0000
214.4561,277.8522,630.0000
214.5061,277.9028,630.0000
214.5560,277.9535,630.0000
214.6060,278.0041,630.0000
214.6560,278.0476,629.9996
214.7060,278.0666,630.0000
214.7560,278.0792,630.0000
214.8060,278.0916,630.0000
214.8560,278.1040,630.0000
214.9060,278.1164,630.0000
214.9559,278.1288,630.0000
215.0059,278.1411,630.0000
215.0559,278.1535,630.0000
215.1059,278.1659,630.0000
215.1559,278.1783,630.0000
215.2059,278.1907,630.0000
215.2559,278.2031,630.0000
215.3059,278.2155,630.0000
215.3559,278.2279,630.0000
215.4058,278.2403,630.0000
215.4558,278.2495,629.9986
215.5058,278.2235,629.9874
215.5558,278.1839,629.9898
215.6058,278.1440,629.9996
215.6558,278.1040,630.0000
215.7058,278.0641,630.0000
215.7558,278.0241,630.0000
215.8057,277.9842,630.0000
215.8557,277.9442,630.0000
215.9057,277.9043,630.0000
215.9557,277.8643,630.0000
216.0057,277.8244,630.0000
216.0557,277.7845,630.0000
216.1057,277.7445,630.0000
216.1557,277.7046,630.0000
216.2056,277.6646,630.0000
216.2556,277.6247,630.0000
216.3056,277.5847,630.0000
216.3556,277.5448,630.0000
216.4056,277.5048,630.0000
216.4556,277.4649,630.0000
216.5056,277.4249,630.0000
216.5556,277.3850,630.0000
216.6055,277.3450,630.0000
216.6555,277.3051,630.0000
216.7055,277.2651,630.0000
216.7555,277.2252,630.0000
216.8055,277.1852,630.0000
216.8555,277.1453,630.0000
216.9055,277.1053,630.0000
216.9555,277.0654,630.0000
217.0054,277.0255,630.0000
217.0554,276.9855,630.0000
217.1054,276.9456,630.0000
217.1554,276.9056,630.0000
217.2054,276.8657,630.0000
217.2554,276.8257,630.0000
217.3054,276.7858,630.0000
217.3554,276.7458,630.0000
217.4053,276.7059,630.0000
217.4553,276.6659,630.0000
217.5053,276.6260,630.0000
217.5553,276.5860,630.0000
217.6053,276.5461,630.0000
217.6553,276.5061,630.0000
217.7053,276.4662,630.0000
217.7553,276.4262,630.0000
217.8053,276.3863,630.0000
217.8552,276.3463,630.0000
217.9052,276.3064,630.0000
217.9552,276.2664,630.0000
218.0052,276.2265,630.0000
218.0552,276.1866,630.0000
218.1052,276.1466,630.0000
218.1552,276.1067,630.0000
218.2052,276.0667,630.0000
218.2551,276.0143,629.9969
218.3051,275.9365,629.9839
218.3551,275.8394,629.9692
218.4051,275.7336,629.9671
218.4551,275.6267,629.9873
218.5051,275.5222,629.9976
218.5551,275.4207,630.0000
218.6051,275.3219,630.0000
218.6550,275.2246,630.0000
218.7050,275.1281,630.0000
218.7550,275.0315,630.0000
218.8050,274.9349,630.0000
218.8550,274.8384,630.0000
218.9050,274.7418,630.0000
218.9550,274.6369,630.0000
219.0050,274.5130,630.0000
219.0549,274.3849,630.0000
219.1049,274.2567,630.0000
219.1549,274.1286,630.0000
219.2049,274.0004,630.0000
219.2549,273.8722,630.0000
219.3049,273.7440,630.0000
219.3549,273.6159,630.0000
219.4049,273.4885,630.0000
219.4548,273.3708,630.0000
219.5048,273.2659,630.0000
219.5548,273.1700,630.0000
219.6048,273.0778,630.0000
219.6548,272.9860,630.0000
219.7048,272.8941,630.0000
219.7548,272.8022,630.0000
219.8048,272.7104,630.0000
219.8548,272.6185,630.0000
219.9047,272.5267,630.0000
219.9547,272.4348,630.0000
220.0047,272.3430,630.0000
220.0547,272.2511,630.0000
220.1047,272.1592,630.0000
220.1547,272.0674,630.0000
220.2047,271.9755,630.0000
220.2547,271.8837,630.0000
220.3046,271.7918,630.0000
220.3546,271.7000,630.0000
220.4046,271.6081,630.0000
220.4546,271.5162,630.0000
220.5046,271.4244,630.0000
220.5546,271.3325,630.0000
220.6046,271.2388,629.9984
220.6546,271.1249,629.9783
220.7045,270.9890,629.9377
220.7545,270.8421,629.8921
220.8045,270.7042,629.8446
220.8545,270.5797,629.8014
220.9045,270.4621,629.7724
220.9545,270.3461,629.7658
221.0045,270.2301,629.7838
221.0545,270.1141,629.8262
221.1044,270.0002,629.8902
221.1544,269.9062,629.9495
221.2044,269.8351,629.9993
221.2544,269.7772,629.9924
221.3044,269.7224,630.0000
221.3544,269.6678,630.0000
221.4044,269.6131,630.0000
221.4544,269.5584,630.0000
221.5043,269.5037,630.0000
221.5543,269.4490,630.0000
221.6043,269.3943,630.0000
221.6543,269.3396,630.0000
221.7043,269.2849,630.0000
221.7543,269.2303,630.0000
221.8043,269.1756,630.0000
221.8543,269.1209,630.0000
221.9043,269.0662,630.0000
221.9542,269.0115,630.0000
222.0042,268.9568,630.0000
222.0542,268.9021,630.0000
222.1042,268.8474,630.0000
222.1542,268.7928,630.0000
222.2042,268.7381,630.0000
222.2542,268.6834,630.0000
222.3042,268.6287,630.0000
222.3541,268.5740,630.0000
222.4041,268.5193,630.0000
222.4541,268.4646,630.0000
222.5041,268.4099,630.0000
222.5541,268.3366,629.9883
222.6041,268.2255,629.9495
222.6541,268.0877,629.8980
222.7041,267.9397,629.8571
222.7540,267.7908,629.8393
222.8040,267.6419,629.8460
222.8540,267.4849,629.8748
222.9040,267.3063,629.9213
222.9540,267.1139,629.9883
223.0040,266.9046,629.9896
223.0540,266.6862,629.9957
223.1040,266.4686,629.9995
223.1539,266.2601,630.0000
223.2039,266.0607,630.0000
223.2539,265.8671,630.0000
223.3039,265.6757,630.0000
223.3539,265.4845,630.0000
223.4039,265.2933,630.0000
223.4539,265.1021,630.0000
223.5039,264.9109,630.0000
223.5538,264.7197,630.0000
223.6038,264.5285,630.0000
223.6538,264.3373,630.0000
223.7038,264.1461,630.0000
223.7538,263.9550,630.0000
223.8038,263.7638,630.0000
223.8538,263.5726,630.0000
223.9038,263.3814,630.0000
223.9538,263.1902,630.0000
224.0037,262.9990,630.0000
224.0537,262.8078,630.0000
224.1037,262.6166,630.0000
224.1537,262.4254,630.0000
224.2037,262.2342,630.0000
224.2537,262.0430,630.0000
224.3037,261.8518,630.0000
224.3537,261.6606,630.0000
224.4036,261.4695,630.0000
224.4536,261.2783,630.0000
224.5036,261.0871,630.0000
224.5536,260.8959,630.0000
224.6036,260.7047,630.0000
224.6536,260.5135,630.0000
224.7036,260.3223,630.0000
224.7536,260.1311,630.0000
224.8035,259.9399,630.0000
224.8535,259.7487,630.0000
224.9035,259.5575,630.0000
224.9535,259.3663,630.0000
225.0035,259.1751,630.0000
225.0535,258.9839,630.0000
225.1035,258.7928,630.0000
225.1535,258.6016,630.0000
225.2034,258.4104,630.0000
225.2534,258.2192,630.0000
225.3034,258.0280,630.0000
225.3534,257.8368,630.0000
225.4034,257.6456,630.0000
225.4534,257.4544,630.0000
225.5034,257.2632,630.0000
225.5534,257.0609,630.0000
225.6033,256.8204,630.0000
225.6533,256.5718,630.0000
225.7033,256.3232,630.0000
225.7533,256.0745,630.0000
225.8033,255.8259,630.0000
225.8533,255.5774,630.0000
225.9033,255.3288,630.0000
225.9533,255.0803,630.0000
226.0033,254.8317,630.0000
226.0532,254.5832,630.0000
226.1032,254.3346,630.0000
226.1532,254.0861,630.0000
226.2032,253.8375,630.0000
226.2532,253.5890,630.0000
226.3032,253.3404,630.0000
226.3532,253.0919,630.0000
226.4032,252.8433,630.0000
226.4531,252.5948,630.0000
226.5031,252.3462,630.0000
226.5531,252.0977,630.0000
226.6031,251.8491,630.0000
226.6531,251.6006,630.0000
226.7031,251.3520,630.0000
226.7531,251.1035,630.0000
226.8031,250.8551,630.0000
226.8530,250.6087,630.0000
226.9030,250.3650,630.0000
226.9530,250.1236,630.0000
227.0030,249.8838,630.0000
227.0530,249.6446,630.0000
227.1030,249.4055,630.0000
227.1530,249.1665,630.0000
227.2030,248.9274,630.0000
227.2529,248.6884,630.0000
227.3029,248.4494,630.0000
227.3529,248.2103,630.0000
227.4029,247.9713,630.0000
227.4529,247.7322,630.0000
227.5029,247.4932,630.0000
227.5529,247.2541,630.0000
227.6029,247.0151,630.0000
227.6528,246.7760,630.0000
227.7028,246.5370,630.0000
227.7528,246.2980,630.0000
227.8028,246.0589,630.0000
227.8528,245.8199,630.0000
227.9028,245.5808,630.0000
227.9528,245.3418,630.0000
228.0028,245.1027,630.0000
228.0527,244.8637,630.0000
228.1027,244.6246,630.0000
228.1527,244.3890,630.0000
228.2027,244.1623,630.0000
228.2527,243.9387,630.0000
228.3027,243.7154,630.0000
228.3527,243.4920,630.0000
228.4027,243.2687,630.0000
228.4527,243.0453,630.0000
228.5026,242.8220,630.0000
228.5526,242.5986,630.0000
228.6026,242.3725,630.0000
228.6526,242.1433,630.0000
228.7026,241.9133,630.0000
228.7526,241.6833,630.0000
228.8026,241.4525,630.0000
228.8526,241.2172,630.0000
228.9025,240.9756,630.0000
228.9525,240.7269,630.0000
229.0025,240.4737,630.0000
229.0525,240.2186,630.0000
229.1025,239.9632,630.0000
229.1525,239.7078,630.0000
229.2025,239.4524,630.0000
229.2525,239.1970,630.0000
229.3024,238.9412,629.9998
229.3524,238.6650,629.9887
229.4024,238.3570,629.9586
229.4524,238.0280,629.9238
229.5024,237.6915,629.9034
229.5524,237.3545,629.9066
229.6024,237.0175,629.9344
229.6524,236.6805,629.9867
229.7023,236.3435,629.9926
229.7523,236.0065,629.9998
229.8023,235.6696,630.0000
229.8523,235.3326,630.0000
229.9023,234.9956,630.0000
229.9523,234.6586,630.0000
230.0023,234.3216,630.0000
230.0523,233.9846,630.0000
